timestamp,ticker,asset,flow_usd_m
2024-07-16,GBTC,BTC,0.0
2024-07-17,IBIT,BTC,110.4
2024-07-17,FBTC,BTC,2.8
2024-07-17,BITB,BTC,-6.0
2024-07-17,ARKB,BTC,0.0
2024-07-17,BTCO,BTC,0.0
2024-07-17,EZBC,BTC,0.0
2024-07-17,BRRR,BTC,0.0
2024-07-17,HODL,BTC,0.0
2024-07-17,BTCW,BTC,0.0
2024-07-17,GBTC,BTC,-53.9
2024-07-18,IBIT,BTC,102.7
2024-07-18,FBTC,BTC,2.8
2024-07-18,BITB,BTC,0.0
2024-07-18,ARKB,BTC,-47.6
2024-07-18,BTCO,BTC,0.0
2024-07-18,EZBC,BTC,0.0
2024-07-18,BRRR,BTC,0.0
2024-07-18,HODL,BTC,1.8
2024-07-18,BTCW,BTC,0.0
2024-07-18,GBTC,BTC,-22.5
2024-07-19,IBIT,BTC,116.2
2024-07-19,FBTC,BTC,141.0
2024-07-19,BITB,BTC,44.6
2024-07-19,ARKB,BTC,43.6
2024-07-19,BTCO,BTC,6.4
2024-07-19,EZBC,BTC,3.9
2024-07-19,BRRR,BTC,7.6
2024-07-19,HODL,BTC,41.8
2024-07-19,BTCW,BTC,1.8
2024-07-19,GBTC,BTC,20.3
2024-07-22,IBIT,BTC,526.7
2024-07-22,FBTC,BTC,23.7
2024-07-22,BITB,BTC,-47.7
2024-07-22,ARKB,BTC,0.0
2024-07-22,BTCO,BTC,13.7
2024-07-22,EZBC,BTC,7.9
2024-07-22,BRRR,BTC,0.0
2024-07-22,HODL,BTC,-38.4
2024-07-22,BTCW,BTC,0.0
2024-07-22,GBTC,BTC,0.0
2024-07-23,IBIT,BTC,71.9
2024-07-23,FBTC,BTC,0.0
2024-07-23,BITB,BTC,-70.3
2024-07-23,ARKB,BTC,-52.3
2024-07-23,BTCO,BTC,0.0
2024-07-23,EZBC,BTC,0.0
2024-07-23,BRRR,BTC,0.0
2024-07-23,HODL,BTC,0.0
2024-07-23,BTCW,BTC,0.0
2024-07-23,GBTC,BTC,-27.3
2024-07-24,IBIT,BTC,66.0
2024-07-24,FBTC,BTC,1.4
2024-07-24,BITB,BTC,0.0
2024-07-24,ARKB,BTC,3.3
2024-07-24,BTCO,BTC,0.0
2024-07-24,EZBC,BTC,0.0
2024-07-24,BRRR,BTC,0.0
2024-07-24,HODL,BTC,0.0
2024-07-24,BTCW,BTC,0.0
2024-07-24,GBTC,BTC,-26.2
2024-07-25,IBIT,BTC,70.7
2024-07-25,FBTC,BTC,0.0
2024-07-25,BITB,BTC,0.0
2024-07-25,ARKB,BTC,0.0
2024-07-25,BTCO,BTC,0.0
2024-07-25,EZBC,BTC,0.0
2024-07-25,BRRR,BTC,0.0
2024-07-25,HODL,BTC,0.0
2024-07-25,BTCW,BTC,0.0
2024-07-25,GBTC,BTC,-39.6
2024-07-26,IBIT,BTC,23.2
2024-07-26,FBTC,BTC,4.5
2024-07-26,BITB,BTC,31.4
2024-07-26,ARKB,BTC,0.0
2024-07-26,BTCO,BTC,0.0
2024-07-26,EZBC,BTC,0.0
2024-07-26,BRRR,BTC,0.0
2024-07-26,HODL,BTC,19.2
2024-07-26,BTCW,BTC,0.0
2024-07-26,GBTC,BTC,-26.5
2024-07-29,IBIT,BTC,205.6
2024-07-29,FBTC,BTC,-5.9
2024-07-29,BITB,BTC,-21.3
2024-07-29,ARKB,BTC,0.0
2024-07-29,BTCO,BTC,0.0
2024-07-29,EZBC,BTC,0.0
2024-07-29,BRRR,BTC,0.0
2024-07-29,HODL,BTC,0.0
2024-07-29,BTCW,BTC,0.0
2024-07-29,GBTC,BTC,-54.3
2024-07-30,IBIT,BTC,74.9
2024-07-30,FBTC,BTC,-2.9
2024-07-30,BITB,BTC,-3.2
2024-07-30,ARKB,BTC,-7.9
2024-07-30,BTCO,BTC,0.0
2024-07-30,EZBC,BTC,0.0
2024-07-30,BRRR,BTC,0.0
2024-07-30,HODL,BTC,-5.6
2024-07-30,BTCW,BTC,0.0
2024-07-30,GBTC,BTC,-73.6
2024-07-31,IBIT,BTC,21.0
2024-07-31,FBTC,BTC,-31.6
2024-07-31,BITB,BTC,-2.5
2024-07-31,ARKB,BTC,-4.6
2024-07-31,BTCO,BTC,0.0
2024-07-31,EZBC,BTC,0.0
2024-07-31,BRRR,BTC,0.0
2024-07-31,HODL,BTC,0.0
2024-07-31,BTCW,BTC,0.0
2024-07-31,GBTC,BTC,0.0
2024-07-31,BTC,BTC,18.0
2024-08-01,IBIT,BTC,25.9
2024-08-01,FBTC,BTC,-48.4
2024-08-01,BITB,BTC,-20.7
2024-08-01,ARKB,BTC,-22.4
2024-08-01,BTCO,BTC,0.0
2024-08-01,EZBC,BTC,0.0
2024-08-01,BRRR,BTC,0.0
2024-08-01,HODL,BTC,-3.6
2024-08-01,BTCW,BTC,0.0
2024-08-01,GBTC,BTC,-71.3
2024-08-01,BTC,BTC,191.1
2024-08-02,IBIT,BTC,42.8
2024-08-02,FBTC,BTC,-104.1
2024-08-02,BITB,BTC,-29.4
2024-08-02,ARKB,BTC,-87.7
2024-08-02,BTCO,BTC,0.0
2024-08-02,EZBC,BTC,0.0
2024-08-02,BRRR,BTC,0.0
2024-08-02,HODL,BTC,-23.0
2024-08-02,BTCW,BTC,0.0
2024-08-02,GBTC,BTC,-45.9
2024-08-02,BTC,BTC,9.9
2024-08-05,IBIT,BTC,0.0
2024-08-05,FBTC,BTC,-58.0
2024-08-05,BITB,BTC,2.9
2024-08-05,ARKB,BTC,-69.0
2024-08-05,BTCO,BTC,0.0
2024-08-05,EZBC,BTC,0.0
2024-08-05,BRRR,BTC,0.0
2024-08-05,HODL,BTC,3.0
2024-08-05,BTCW,BTC,0.0
2024-08-05,GBTC,BTC,-69.1
2024-08-05,BTC,BTC,21.8
2024-08-06,IBIT,BTC,0.0
2024-08-06,FBTC,BTC,-64.5
2024-08-06,BITB,BTC,0.0
2024-08-06,ARKB,BTC,-28.9
2024-08-06,BTCO,BTC,0.0
2024-08-06,EZBC,BTC,-23.0
2024-08-06,BRRR,BTC,0.0
2024-08-06,HODL,BTC,0.0
2024-08-06,BTCW,BTC,0.0
2024-08-06,GBTC,BTC,-32.2
2024-08-06,BTC,BTC,0.0
2024-08-07,IBIT,BTC,52.5
2024-08-07,FBTC,BTC,0.0
2024-08-07,BITB,BTC,3.0
2024-08-07,ARKB,BTC,0.0
2024-08-07,BTCO,BTC,0.0
2024-08-07,EZBC,BTC,0.0
2024-08-07,BRRR,BTC,0.0
2024-08-07,HODL,BTC,0.0
2024-08-07,BTCW,BTC,10.5
2024-08-07,GBTC,BTC,-30.6
2024-08-07,BTC,BTC,9.7
2024-08-08,IBIT,BTC,157.6
2024-08-08,FBTC,BTC,65.2
2024-08-08,BITB,BTC,0.0
2024-08-08,ARKB,BTC,32.8
2024-08-08,BTCO,BTC,0.0
2024-08-08,EZBC,BTC,0.0
2024-08-08,BRRR,BTC,0.0
2024-08-08,HODL,BTC,3.4
2024-08-08,BTCW,BTC,118.5
2024-08-08,GBTC,BTC,-182.9
2024-08-08,BTC,BTC,0.0
2024-08-09,IBIT,BTC,9.6
2024-08-09,FBTC,BTC,-19.8
2024-08-09,BITB,BTC,-18.1
2024-08-09,ARKB,BTC,0.0
2024-08-09,BTCO,BTC,0.0
2024-08-09,EZBC,BTC,0.0
2024-08-09,BRRR,BTC,0.0
2024-08-09,HODL,BTC,0.0
2024-08-09,BTCW,BTC,0.0
2024-08-09,GBTC,BTC,-77.0
2024-08-09,BTC,BTC,15.6
2024-08-12,IBIT,BTC,13.4
2024-08-12,FBTC,BTC,0.0
2024-08-12,BITB,BTC,-17.1
2024-08-12,ARKB,BTC,35.4
2024-08-12,BTCO,BTC,0.0
2024-08-12,EZBC,BTC,0.0
2024-08-12,BRRR,BTC,0.0
2024-08-12,HODL,BTC,0.0
2024-08-12,BTCW,BTC,0.0
2024-08-12,GBTC,BTC,-11.8
2024-08-12,BTC,BTC,7.9
2024-08-13,IBIT,BTC,34.6
2024-08-13,FBTC,BTC,22.6
2024-08-13,BITB,BTC,16.5
2024-08-13,ARKB,BTC,-6.1
2024-08-13,BTCO,BTC,0.0
2024-08-13,EZBC,BTC,0.0
2024-08-13,BRRR,BTC,0.0
2024-08-13,HODL,BTC,0.0
2024-08-13,BTCW,BTC,0.0
2024-08-13,GBTC,BTC,-28.6
2024-08-13,BTC,BTC,0.0
2024-08-14,IBIT,BTC,2.7
2024-08-14,FBTC,BTC,-18.0
2024-08-14,BITB,BTC,-5.8
2024-08-14,ARKB,BTC,-6.8
2024-08-14,BTCO,BTC,0.0
2024-08-14,EZBC,BTC,3.4
2024-08-14,BRRR,BTC,0.0
2024-08-14,HODL,BTC,0.0
2024-08-14,BTCW,BTC,0.0
2024-08-14,GBTC,BTC,-56.9
2024-08-14,BTC,BTC,0.0
2024-08-15,IBIT,BTC,0.0
2024-08-15,FBTC,BTC,16.2
2024-08-15,BITB,BTC,6.2
2024-08-15,ARKB,BTC,0.0
2024-08-15,BTCO,BTC,0.0
2024-08-15,EZBC,BTC,0.0
2024-08-15,BRRR,BTC,0.0
2024-08-15,HODL,BTC,0.0
2024-08-15,BTCW,BTC,0.0
2024-08-15,GBTC,BTC,-25.0
2024-08-15,BTC,BTC,13.7
2024-08-16,IBIT,BTC,20.4
2024-08-16,FBTC,BTC,61.3
2024-08-16,BITB,BTC,12.0
2024-08-16,ARKB,BTC,13.4
2024-08-16,BTCO,BTC,0.0
2024-08-16,EZBC,BTC,1.7
